230	lawyer			0.0006482281763180639
231	nationsto			0.0006482281763180639
232	findsearch			0.0006482281763180639
233	medicine			0.0006482281763180639
234	virusmy			0.0006482281763180639
235	idea			0.0001375029464917105
236	molecule			0.0006482281763180639
237	formular			0.0006482281763180639
238	administration			0.0006482281763180639
240	hits			0.0006482281763180639
241	official			0.0003928655614048872
242	covid_19			0.0006482281763180639
244	closes			0.0005762028233938346
245	social			0.0003208402084806579
246	plans			0.0005762028233938346
248	responsible			0.0004485215159372463
249	enforcement			0.0005762028233938346
250	senschumer			0.0005762028233938346
251	senatedems			0.0005762028233938346
252	later			0.00019315890102406956
253	heres			0.00019315890102406956
255	washington			0.0005762028233938346
256	relief			0.0005762028233938346
257	funds			0.0005762028233938346
258	ask			6.547759356748117e-05
259	cnn			0.0003208402084806579
260	high			6.547759356748117e-05
261	sick			0.0003208402084806579
262	businesses			0.0003208402084806579
263	workers			6.547759356748117e-05
264	avoid			0.0004485215159372463
268	distancing			0.0004485215159372463
269	staff			0.0004485215159372463
271	order			0.0003208402084806579
273	visit			0.0004485215159372463
274	country			0.0004485215159372463
275	organization			0.0003208402084806579
276	survived			0.0005762028233938346
278	understand			0.00019315890102406956
279	recovery			0.0005762028233938346
280	toll			0.0004485215159372463
282	period			0.0003208402084806579
283	reports			6.547759356748117e-05
284	call			6.547759356748117e-05
285	revokes			0.0005762028233938346
286	clearance			0.0005762028233938346
289	knows			0.00012113354809984025
290	pass			0.00037649616301301697
291	halls			0.0005041774704696053
295	vulnerable			0.0005041774704696053
296	five			0.00037649616301301697
297	hospitalizations			0.0005041774704696053
299	article			0.00037649616301301697
303	causes			0.0005041774704696053
306	illnesses			0.0005041774704696053
308	florida			0.0002488148555564286
309	mike_pence			0.0005041774704696053
310	coaches			0.00037649616301301697
311	thedailybeast			0.0005041774704696053
312	arizona			0.0005041774704696053
313	population			0.0005041774704696053
314	south			0.0005041774704696053
316	protests			0.00037649616301301697
317	living			0.00012113354809984025
319	payments			0.0005041774704696053
320	wants			0.0002488148555564286
321	infected			0.00037649616301301697
323	hospitals			0.0005041774704696053
324	economy			0.0005041774704696053
325	set			0.00012113354809984025
327	less			0.00012113354809984025
328	situation			0.0002488148555564286
330	trumps			0.00037649616301301697
331	cross			0.0005041774704696053
332	april			0.0005041774704696053
333	finds			0.0005041774704696053
334	big			0.00012113354809984025
335	worldwide			0.0005041774704696053
337	open			0.00012113354809984025
340	across			0.0005041774704696053
342	america			0.0005041774704696053
343	amidst			0.0005041774704696053
344	per			0.00037649616301301697
345	office			0.00037649616301301697
346	hoping			0.0002488148555564286
347	headlines			0.0005041774704696053
348	admits			0.00037649616301301697
349	change			0.0002488148555564286
350	breaking			0.0002488148555564286
351	public			0.00012113354809984025
352	children			0.0002488148555564286
353	hiring			0.0005041774704696053
354	secret			0.00037649616301301697
355	sen			0.000432152117545376
356	discuss			0.00017678950263219927
357	effective			0.000432152117545376
358	info			4.9108195175610935e-05
359	move			4.9108195175610935e-05
361	flattened			0.000432152117545376
362	industry			0.00017678950263219927
363	2021			0.000432152117545376
364	moved			0.000432152117545376
365	date			0.00030447081008878765
368	march			0.00030447081008878765
369	weve			0.000432152117545376
371	political			4.9108195175610935e-05
373	isolation			0.000432152117545376
374	fewer			0.00030447081008878765
375	active			0.000432152117545376
376	young			0.00017678950263219927
377	national			0.000432152117545376
378	estimates			0.000432152117545376
379	food			0.00017678950263219927
380	india			0.000432152117545376
382	stories			0.000432152117545376
383	challenges			0.000432152117545376
384	officials			0.000432152117545376
385	despite			0.000432152117545376
388	concerns			0.000432152117545376
390	otherwise			0.00030447081008878765
393	donald			0.000432152117545376
395	normal			0.00030447081008878765
396	local			0.00017678950263219927
397	hospital			0.000432152117545376
398	worried			0.000432152117545376
399	protocols			0.00030447081008878765
400	among			0.000432152117545376
401	phase			0.000432152117545376
402	protest			0.000432152117545376
404	small			4.9108195175610935e-05
406	updates			0.000432152117545376
409	risks			0.000432152117545376
410	stupid			0.00017678950263219927
411	bill			0.00017678950263219927
412	critical			0.000432152117545376
413	least			0.00017678950263219927
414	wife			0.00017678950263219927
416	requiredcoronavirus			0.000432152117545376
417	blm			0.00023244545716455826
419	programs			0.0003601267646211466
420	protesters			0.0003601267646211466
421	deadly			0.0003601267646211466
422	disease			0.00023244545716455826
423	additional			0.0003601267646211466
424	spike			0.0003601267646211466
425	transmission			0.0003601267646211466
427	jump			0.0003601267646211466
428	restaurants			0.0003601267646211466
429	close			0.0001047641497079699
430	oscars			0.0003601267646211466
431	thedemocrats			0.0003601267646211466
432	issues			0.0003601267646211466
433	age			0.0001047641497079699
435	science			0.00023244545716455826
436	fauci			0.0003601267646211466
438	delhi			0.0003601267646211466
439	200			0.0003601267646211466
440	tuesday			0.0003601267646211466
441	180			0.0003601267646211466
442	suggests			0.00023244545716455826
446	severe			0.0003601267646211466
449	damage			0.00023244545716455826
450	victims			0.00023244545716455826
451	lack			0.0001047641497079699
452	recovered			0.0003601267646211466
455	survey			0.0003601267646211466
456	digital			0.0003601267646211466
458	fake			0.00023244545716455826
460	ready			0.0001047641497079699
461	fighting			0.0003601267646211466
462	doctor			0.0003601267646211466
463	mother			0.0003601267646211466
464	research			0.0003601267646211466
465	major			0.00023244545716455826
466	treated			0.0003601267646211466
467	potential			0.00023244545716455826
469	york			0.0003601267646211466
470	students			0.0003601267646211466
471	father			0.0001047641497079699
472	recently			0.0003601267646211466
473	increase			0.00023244545716455826
475	player			0.00023244545716455826
476	antibodies			0.0003601267646211466
479	currently			0.0003601267646211466
481	july			0.00023244545716455826
482	waiver			0.00023244545716455826
483	results			0.00023244545716455826
484	nine			0.0003601267646211466
485	abc			0.0003601267646211466
486	area			0.0003601267646211466
487	wearing			0.0001047641497079699
488	loved			0.0001047641497079699
489	ones			0.00023244545716455826
491	missed			0.0003601267646211466
492	atlanta			0.00023244545716455826
494	curve			0.00023244545716455826
495	facing			0.0003601267646211466
498	jeffmason1			0.0003601267646211466
499	known			0.0003601267646211466
500	waits			0.0003601267646211466
